Ngày đặt hàng,Số đơn hàng,Mã khách hàng,Mã sản phẩm,Số lượng,Đơn giá,Thành tiền
1/26/2026,BH26.0259,"	KH-00463","	000225002023000",10,1630000,16300000
1/26/2026,BH26.0259,"	KH-00463","	000225002015000",3,1630000,4890000
1/26/2026,BH26.0259,"	KH-00463","	000225002025000",4,1630000,6520000
1/26/2026,BH26.0259,"	KH-00463","	000230002013000",3,1813333,5439999
1/26/2026,BH26.0259,"	KH-00463","	000230002023000",2,1813333,3626666
1/26/2026,BH26.0259,"	KH-00463","	000226003014000",3,1697222,5091666
1/26/2026,BH26.0259,"	KH-00463","	000337002001000",5,1636111,8180555
1/26/2026,BH26.0259,"	KH-00463","	000219002023000",3,1758333,5274999
1/26/2026,BH26.0259,"	KH-00463","	000336002022000",5,1391666,6958330
1/26/2026,BH26.0259,"	KH-00463","	000224002023000",5,1568888,7844440
1/26/2026,BH26.0260,"	KH-00464","	000224002015000",2,1568888,3137776
1/26/2026,BH26.0260,"	KH-00464","	000224002026000",1,1568888,1568888
1/26/2026,BH26.0260,"	KH-00464","	000224002004000",1,1568888,1568888
1/26/2026,BH26.0260,"	KH-00464","	000225002015000",2,1630000,3260000
1/26/2026,BH26.0260,"	KH-00464","	000225002025000",1,1630000,1630000
1/26/2026,BH26.0260,"	KH-00464","	000225002004000",1,1630000,1630000
1/26/2026,BH26.0260,"	KH-00464","	000230002013000",1,1813333,1813333
1/26/2026,BH26.0260,"	KH-00464","	000226003014000",1,1697222,1697222
1/26/2026,BH26.0260,"	KH-00464","	000324000100000",1,2407777,2407777
1/26/2026,BH26.0260,"	KH-00464","	000324000180000",1,2407777,2407777
1/26/2026,BH26.0260,"	KH-00464","	000131002004005",1,1183796,1183796
1/26/2026,BH26.0260,"	KH-00464","	000131002008001",1,1183796,1183796
1/26/2026,BH26.0260,"	KH-00464","	000333002022002",1,2308333,2308333
1/26/2026,BH26.0261,"	KH-00465","	000125002009000",2,1324444,2648888
1/26/2026,BH26.0261,"	KH-00465","	000125002023000",3,1324444,3973332
1/26/2026,BH26.0261,"	KH-00465","	000225002023000",3,1630000,4890000
1/26/2026,BH26.0261,"	KH-00465","	000225002025000",2,1630000,3260000
1/26/2026,BH26.0261,"	KH-00465","	000225002002000",1,1630000,1630000
1/26/2026,BH26.0261,"	KH-00465","	000224002023000",2,1568888,3137776
1/26/2026,BH26.0261,"	KH-00465","	000224002026000",2,1568888,3137776
1/26/2026,BH26.0261,"	KH-00465","	000224002002000",1,1568888,1568888
1/26/2026,BH26.0261,"	KH-00465","	000230002009000",2,1813333,3626666
1/26/2026,BH26.0261,"	KH-00465","	000230002023000",2,1813333,3626666
1/26/2026,BH26.0261,"	KH-00465","	000226003023000",2,1697222,3394444
1/26/2026,BH26.0262,"	KH-00466","	000230002013000",2,1813333,3626666
1/26/2026,BH26.0262,"	KH-00466","	000230002002000",2,1813333,3626666
1/26/2026,BH26.0262,"	KH-00466","	000230002023000",2,1813333,3626666
1/26/2026,BH26.0262,"	KH-00466","	000224002002000",2,1568888,3137776
1/26/2026,BH26.0262,"	KH-00466","	000224002023000",2,1568888,3137776
1/26/2026,BH26.0262,"	KH-00466","	000216003001000",2,1544444,3088888
1/26/2026,BH26.0262,"	KH-00466","	000216003008000",1,1544444,1544444
1/26/2026,BH26.0262,"	KH-00466","	000217003001000",1,1605555,1605555
1/26/2026,BH26.0262,"	KH-00466","	000217003008000",1,1605555,1605555
1/26/2026,BH26.0262,"	KH-00466","	000226003002000",2,1697222,3394444
1/26/2026,BH26.0262,"	KH-00466","	000226003023000",2,1697222,3394444
1/26/2026,BH26.0262,"	KH-00466","	000207004000000",1,1544444,1544444
1/26/2026,BH26.0262,"	KH-00466","	000125002013000",1,1324444,1324444
1/26/2026,BH26.0262,"	KH-00466","	000125002002000",1,1324444,1324444
1/26/2026,BH26.0262,"	KH-00466","	000125002023000",2,1324444,2648888
1/26/2026,BH26.0262,"	KH-00466","	000125002009000",1,1324444,1324444
1/26/2026,BH26.0262,"	KH-00466","	000131002019002",1,1183796,1183796
1/26/2026,BH26.0262,"	KH-00466","	000131002008001",1,1183796,1183796
1/26/2026,BH26.0262,"	KH-00466","	1000400050020000",1,2974444,2974444
1/26/2026,BH26.0262,"	KH-00466","	1000400050200000",1,2974444,2974444
1/26/2026,BH26.0262,"	KH-00466","	1000320050020000",1,2974444,2974444
1/26/2026,BH26.0262,"	KH-00466","	1000320050200000",1,2974444,2974444
1/26/2026,BH26.0262,"	KH-00466","	000335002001000",1,2118888,2118888
1/26/2026,BH26.0263,"	KH-00467","	000125002009000",2,1324444,2648888
1/26/2026,BH26.0263,"	KH-00467","	000125002002000",2,1324444,2648888
1/26/2026,BH26.0263,"	KH-00467","	000125002023000",2,1324444,2648888
1/26/2026,BH26.0263,"	KH-00467","	100029005090000",2,2974444,5948888
1/26/2026,BH26.0263,"	KH-00467","	100029005010000",2,2974444,5948888
1/26/2026,BH26.0263,"	KH-00467","	100029005080000",1,2974444,2974444
1/26/2026,BH26.0263,"	KH-00467","	100029005220000",1,2974444,2974444
1/26/2026,BH26.0263,"	KH-00467","	000337002001000",1,1636111,1636111
1/26/2026,BH26.0263,"	KH-00467","	000337002008000",1,1636111,1636111
1/26/2026,BH26.0263,"	KH-00467","	000333002008000",1,2308333,2308333
1/26/2026,BH26.0263,"	KH-00467","	000333002022002",1,2308333,2308333
1/26/2026,BH26.0263,"	KH-00467","	000219002023000",1,1758333,1758333
1/26/2026,BH26.0263,"	KH-00467","	1000400050090000",1,2974444,2974444
1/26/2026,BH26.0263,"	KH-00467","	1000400050010000",1,2974444,2974444
1/26/2026,BH26.0263,"	KH-00467","	000230002013000",1,1813333,1813333
1/26/2026,BH26.0263,"	KH-00467","	1000320050010000",1,2974444,2974444
1/26/2026,BH26.0264,"	KH-00340","	000331002001000",2,1813333,3626666
1/26/2026,BH26.0264,"	KH-00340","	000331002008000",2,1813333,3626666
1/26/2026,BH26.0264,"	KH-00340","	000209002007000",10,1483333,14833330
1/26/2026,BH26.0265,"	KH-00075","	000337002008000",1,1636111,1636111
1/26/2026,BH26.0265,"	KH-00075","	000214004000000",4,1544444,6177776
1/26/2026,BH26.0265,"	KH-00075","	000215004000000",2,1605555,3211110
1/26/2026,BH26.0265,"	KH-00075","	000331002001000",8,1813333,14506664
1/26/2026,BH26.0266,"	KH-00007","	000131002019002",4,1183796,4735184
1/26/2026,BH26.0266,"	KH-00007","	000125002013000",3,1324444,3973332
1/26/2026,BH26.0266,"	KH-00007","	000331002022000",5,1813333,9066665
1/26/2026,BH26.0266,"	KH-00007","	000331002008000",5,1813333,9066665
1/26/2026,BH26.0266,"	KH-00007","	000331002004000",2,1813333,3626666
1/26/2026,BH26.0266,"	KH-00007","	000331002001000",5,1813333,9066665
1/26/2026,BH26.0266,"	KH-00007","	100029005080000",2,2974444,5948888
1/26/2026,BH26.0266,"	KH-00007","	100029005220000",2,2974444,5948888
1/26/2026,BH26.0266,"	KH-00007","	000116002023000",3,787037,2361111
1/26/2026,BH26.0266,"	KH-00007","	000122002004000",3,1111111,3333333
1/26/2026,BH26.0266,"	KH-00007","	000122002007000",2,1111111,2222222
1/26/2026,BH26.0266,"	KH-00007","	000122002009000",5,1111111,5555555
1/26/2026,BH26.0266,"	KH-00007","	1000340010090000",3,925925,2777775
1/26/2026,BH26.0267,"	KH-00468","	000131002001002",1,1183796,1183796
1/26/2026,BH26.0267,"	KH-00468","	000131002008001",2,1183796,2367592
1/26/2026,BH26.0267,"	KH-00468","	000336002001000",2,1391666,2783332
1/26/2026,BH26.0267,"	KH-00468","	000336002022000",1,1391666,1391666
1/26/2026,BH26.0267,"	KH-00468","	000337002008000",2,1636111,3272222
1/26/2026,BH26.0267,"	KH-00468","	000224002009000",3,1568888,4706664
1/26/2026,BH26.0267,"	KH-00468","	000226003015000",2,1697222,3394444
1/26/2026,BH26.0267,"	KH-00468","	000224002024000",2,1568888,3137776
1/26/2026,BH26.0267,"	KH-00468","	000214004000000",2,1544444,3088888
1/26/2026,BH26.0267,"	KH-00468","	000230002013000",2,1813333,3626666
1/26/2026,BH26.0268,"	KH-00469","	000230002013000",3,1813333,5439999
1/26/2026,BH26.0268,"	KH-00469","	000225002023000",3,1630000,4890000
1/26/2026,BH26.0268,"	KH-00469","	000215004000000",3,1605555,4816665
1/26/2026,BH26.0268,"	KH-00469","	000336002001000",3,1391666,4174998
1/26/2026,BH26.0268,"	KH-00469","	000336002022000",3,1391666,4174998
1/26/2026,BH26.0268,"	KH-00469","	000337002008000",3,1636111,4908333
1/26/2026,BH26.0268,"	KH-00469","	000125002013000",3,1324444,3973332
1/26/2026,BH26.0268,"	KH-00469","	000125002023000",3,1324444,3973332
1/26/2026,BH26.0268,"	KH-00469","	000106002004000",1,1275925,1275925
1/26/2026,BH26.0268,"	KH-00469","	1000310050200000",2,2664259,5328518
1/26/2026,BH26.0268,"	KH-00469","	1000310050080000",2,2664259,5328518
1/26/2026,BH26.0268,"	KH-00469","	000122002009000",1,1111111,1111111
1/26/2026,BH26.0268,"	KH-00469","	000122002007000",3,1111111,3333333
1/26/2026,BH26.0269,"	KH-00470","	000224002023000",4,1568888,6275552
1/26/2026,BH26.0269,"	KH-00470","	000225002023000",4,1630000,6520000
1/26/2026,BH26.0269,"	KH-00470","	000224002015000",3,1568888,4706664
1/26/2026,BH26.0269,"	KH-00470","	000209002007000",1,1483333,1483333
1/26/2026,BH26.0269,"	KH-00470","	000217003008000",2,1605555,3211110
1/26/2026,BH26.0269,"	KH-00470","	000216003001000",1,1544444,1544444
1/26/2026,BH26.0269,"	KH-00470","	000216003005000",1,1544444,1544444
1/26/2026,BH26.0270,"	KH-00471","	1000270020220000",3,957777,2873331
1/26/2026,BH26.0270,"	KH-00471","	1000250020050000",1,957777,957777
1/26/2026,BH26.0270,"	KH-00471","	1000250020220000",2,957777,1915554
1/26/2026,BH26.0270,"	KH-00471","	000232003009000",2,2247222,4494444
1/26/2026,BH26.0270,"	KH-00471","	000232003002000",2,2247222,4494444
1/26/2026,BH26.0270,"	KH-00471","	000208002007000",1,1422222,1422222
1/26/2026,BH26.0270,"	KH-00471","	000209002007000",1,1483333,1483333
1/26/2026,BH26.0270,"	KH-00471","	000216003005000",3,1544444,4633332
1/26/2026,BH26.0270,"	KH-00471","	000216003008000",3,1544444,4633332
1/26/2026,BH26.0270,"	KH-00471","	000217003001000",1,1605555,1605555
1/26/2026,BH26.0270,"	KH-00471","	000217003008000",3,1605555,4816665
1/26/2026,BH26.0270,"	KH-00471","	000131002004005",3,1183796,3551388
1/26/2026,BH26.0270,"	KH-00471","	000131002001002",3,1183796,3551388
1/26/2026,BH26.0270,"	KH-00471","	000131002008001",3,1183796,3551388
1/26/2026,BH26.0270,"	KH-00471","	000131002019002",3,1183796,3551388
1/26/2026,BH26.0270,"	KH-00471","	000125002002000",2,1324444,2648888
1/26/2026,BH26.0270,"	KH-00471","	000125002023000",4,1324444,5297776
1/26/2026,BH26.0271,"	KH-00472","	000225002002000",1,1630000,1630000
1/26/2026,BH26.0271,"	KH-00472","	000131002008001",2,1183796,2367592
1/26/2026,BH26.0271,"	KH-00472","	000217003001000",2,1605555,3211110
1/26/2026,BH26.0271,"	KH-00472","	000217003008000",3,1605555,4816665
1/26/2026,BH26.0271,"	KH-00472","	000336002001000",1,1391666,1391666
1/26/2026,BH26.0271,"	KH-00472","	000336002022000",1,1391666,1391666
1/26/2026,BH26.0271,"	KH-00472","	000335002001000",1,2118888,2118888
1/26/2026,BH26.0271,"	KH-00472","	1000270020220000",1,957777,957777
1/26/2026,BH26.0271,"	KH-00472","	1000240020090000",2,957777,1915554
1/26/2026,BH26.0271,"	KH-00472","	000334002004000",1,1666666,1666666
1/26/2026,BH26.0272,"	KH-00338","	000224002002000",2,1568888,3137776
1/26/2026,BH26.0272,"	KH-00338","	000225002023000",2,1630000,3260000
1/26/2026,BH26.0272,"	KH-00338","	000230002023000",1,1813333,1813333
1/26/2026,BH26.0272,"	KH-00338","	000217003008000",2,1605555,3211110
1/26/2026,BH26.0272,"	KH-00338","	000331002008000",1,1813333,1813333
1/26/2026,BH26.0272,"	KH-00338","	000215004000000",1,1605555,1605555
1/26/2026,BH26.0272,"	KH-00338","	000214004000000",1,1544444,1544444
1/26/2026,BH26.0272,"	KH-00338","	1000240020090000",1,957777,957777
1/26/2026,BH26.0272,"	KH-00338","	1000230020090000",1,896666,896666
1/26/2026,BH26.0272,"	KH-00338","	1000270020220000",2,957777,1915554
1/26/2026,BH26.0272,"	KH-00338","	1050010000200000",2,1275925,2551850
1/26/2026,BH26.0272,"	KH-00338","	000131002001002",1,1183796,1183796
1/26/2026,BH26.0272,"	KH-00338","	000230002023000",2,1813333,3626666
1/26/2026,BH26.0272,"	KH-00338","	1000270020220000",1,957777,957777
1/26/2026,BH26.0272,"	KH-00338","	1000250020220000",1,957777,957777
1/26/2026,BH26.0272,"	KH-00338","	000331002008000",1,1813333,1813333
1/26/2026,BH26.0272,"	KH-00338","	000224002026000",1,1568888,1568888
1/26/2026,BH26.0272,"	KH-00338","	000225002023000",2,1630000,3260000
1/26/2026,BH26.0272,"	KH-00338","	000214004000000",2,1544444,3088888
1/26/2026,BH26.0272,"	KH-00338","	000224002002000",2,1568888,3137776
1/26/2026,BH26.0272,"	KH-00338","	1000230020090000",1,896666,896666
1/26/2026,BH26.0273,"	KH-00473","	000401002016000",10,1544444,15444440
1/26/2026,BH26.0273,"	KH-00473","	000224002002000",1,1568888,1568888
1/26/2026,BH26.0273,"	KH-00473","	000224002015000",1,1568888,1568888
1/26/2026,BH26.0273,"	KH-00473","	000225002002000",1,1630000,1630000
1/26/2026,BH26.0274,"	KH-00474","	000224002015000",5,1568888,7844440
1/26/2026,BH26.0274,"	KH-00474","	000224002023000",5,1568888,7844440
1/26/2026,BH26.0274,"	KH-00474","	000224002026000",3,1568888,4706664
1/26/2026,BH26.0274,"	KH-00474","	000230002023000",2,1813333,3626666
1/26/2026,BH26.0274,"	KH-00474","	000230002013000",2,1813333,3626666
1/26/2026,BH26.0274,"	KH-00474","	000230002014000",2,1813333,3626666
1/26/2026,BH26.0274,"	KH-00474","	000207004000000",2,1544444,3088888
1/26/2026,BH26.0274,"	KH-00474","	000331002004000",1,1813333,1813333
1/26/2026,BH26.0274,"	KH-00474","	000331002022000",1,1813333,1813333
1/26/2026,BH26.0274,"	KH-00474","	000331002008000",1,1813333,1813333
1/26/2026,BH26.0275,"	KH-00475","	000230002023000",2,1813333,3626666
1/26/2026,BH26.0275,"	KH-00475","	000125002013000",2,1324444,2648888
1/26/2026,BH26.0275,"	KH-00475","	1000400050010000",3,2974444,8923332
1/26/2026,BH26.0275,"	KH-00475","	000216003001000",2,1544444,3088888
1/26/2026,BH26.0276,"	KH-00476","	000224002026000",1,1568888,1568888
1/26/2026,BH26.0276,"	KH-00476","	000125002023000",1,1324444,1324444
1/26/2026,BH26.0276,"	KH-00476","	000224002026000",7,1568888,10982216
1/26/2026,BH26.0276,"	KH-00476","	000224002015000",3,1568888,4706664
1/26/2026,BH26.0276,"	KH-00476","	000216002001000",3,1422222,4266666
1/26/2026,BH26.0276,"	KH-00476","	000217002001000",3,1483333,4449999
1/26/2026,BH26.0276,"	KH-00476","	000217003008000",3,1605555,4816665
1/26/2026,BH26.0276,"	KH-00476","	000226003015000",2,1697222,3394444
1/26/2026,BH26.0276,"	KH-00476","	1000270020220000",2,957777,1915554
1/26/2026,BH26.0277,"	KH-00075","	1000230020090000",4,896666,3586664
1/26/2026,BH26.0277,"	KH-00075","	000226003023000",8,1697222,13577776
1/26/2026,BH26.0277,"	KH-00075","	000224002002000",1,1568888,1568888
1/26/2026,BH26.0277,"	KH-00075","	000232003009000",1,2247222,2247222
1/26/2026,BH26.0277,"	KH-00075","	000331002022000",2,1813333,3626666
1/26/2026,BH26.0277,"	KH-00075","	000207004000000",3,1544444,4633332
1/26/2026,BH26.0278,"	KH-00477","	000333002008000",8,2308333,18466664
1/26/2026,BH26.0278,"	KH-00477","	000224002023000",2,1568888,3137776
1/26/2026,BH26.0278,"	KH-00477","	000331002008000",8,1813333,14506664
1/26/2026,BH26.0278,"	KH-00477","	000331002004000",2,1813333,3626666
1/26/2026,BH26.0278,"	KH-00477","	1010030010220000",1,6854166,6854166
1/26/2026,BH26.0278,"	KH-00477","	000336002004000",1,1391666,1391666
1/26/2026,BH26.0278,"	KH-00477","	000106002004000",2,1275925,2551850
1/26/2026,BH26.0278,"	KH-00477","	000105002004000",2,1146296,2292592
1/26/2026,BH26.0278,"	KH-00477","	000105002013000",2,1146296,2292592
1/26/2026,BH26.0278,"	KH-00477","	1000250020220000",2,957777,1915554
1/26/2026,BH26.0278,"	KH-00477","	1000340010090000",2,925925,1851850
1/26/2026,BH26.0278,"	KH-00477","	1040010000080000",1,1340740,1340740
1/26/2026,BH26.0278,"	KH-00477","	000219002023000",5,1758333,8791665
1/27/2026,BH26.0279,"	KH-00478","	1000400050080010",1,4527778,4527778
1/27/2026,BH26.0280,"	KH-00479","	000231002023000",1,3333333,3333333
1/27/2026,BH26.0281,"	KH-00480","	000208002023000",4,2175926,8703704
1/27/2026,BH26.0281,"	KH-00480","	000208002003000",4,2175926,8703704
1/27/2026,BH26.0281,"	KH-00480","	000217003001000",1,2453704,2453704
1/27/2026,BH26.0281,"	KH-00480","	000217003008000",1,2453704,2453704
1/27/2026,BH26.0282,"	KH-00481","	000225002023000",5,1630000,8150000
1/27/2026,BH26.0282,"	KH-00481","	000224002023000",3,1568888,4706664
1/27/2026,BH26.0282,"	KH-00481","	000224002002000",2,1568888,3137776
1/27/2026,BH26.0282,"	KH-00481","	000230002023000",2,1813333,3626666
1/27/2026,BH26.0282,"	KH-00481","	000230002013000",2,1813333,3626666
1/27/2026,BH26.0282,"	KH-00481","	000226003023000",2,1697222,3394444
1/27/2026,BH26.0282,"	KH-00481","	000214004000000",3,1544444,4633332
1/27/2026,BH26.0283,"	KH-00482","	000333002008000",2,2308333,4616666
1/27/2026,BH26.0283,"	KH-00482","	100029005080000",1,2974444,2974444
1/27/2026,BH26.0283,"	KH-00482","	000337002008000",1,1636111,1636111
1/27/2026,BH26.0283,"	KH-00482","	1000400050010000",1,2974444,2974444
1/27/2026,BH26.0283,"	KH-00482","	1000400050080000",1,2974444,2974444
1/27/2026,BH26.0283,"	KH-00482","	000230002023000",2,1813333,3626666
1/27/2026,BH26.0283,"	KH-00482","	000230002013000",1,1813333,1813333
1/27/2026,BH26.0283,"	KH-00482","	000230002002000",1,1813333,1813333
1/27/2026,BH26.0283,"	KH-00482","	000230002009000",1,1813333,1813333
1/27/2026,BH26.0283,"	KH-00482","	000226003023000",3,1697222,5091666
1/27/2026,BH26.0283,"	KH-00482","	000226003002000",1,1697222,1697222
1/27/2026,BH26.0283,"	KH-00482","	000225002002000",1,1630000,1630000
1/27/2026,BH26.0283,"	KH-00482","	1000400050010000",1,2974444,2974444
1/27/2026,BH26.0283,"	KH-00482","	000224002023000",3,1568888,4706664
1/27/2026,BH26.0283,"	KH-00482","	000224002002000",1,1568888,1568888
1/27/2026,BH26.0283,"	KH-00482","	000224002015000",1,1568888,1568888
1/27/2026,BH26.0283,"	KH-00482","	000336002001000",1,1391666,1391666
1/27/2026,BH26.0284,"	KH-00377","	000125002023000",1,1324444,1324444
1/27/2026,BH26.0284,"	KH-00377","	000106002004000",2,1275925,2551850
1/27/2026,BH26.0284,"	KH-00377","	000125002023000",2,1324444,2648888
1/27/2026,BH26.0284,"	KH-00377","	000336002001000",2,1391666,2783332
1/27/2026,BH26.0284,"	KH-00377","	000336002022000",3,1391666,4174998
1/27/2026,BH26.0284,"	KH-00377","	000230002023000",7,1813333,12693331
1/27/2026,BH26.0284,"	KH-00377","	000230002002000",2,1813333,3626666
1/27/2026,BH26.0284,"	KH-00377","	000226003023000",3,1697222,5091666
1/27/2026,BH26.0284,"	KH-00377","	000226003002000",2,1697222,3394444
1/27/2026,BH26.0284,"	KH-00377","	000225002023000",3,1630000,4890000
1/27/2026,BH26.0284,"	KH-00377","	000225002002000",1,1630000,1630000
1/27/2026,BH26.0284,"	KH-00377","	000224002023000",4,1568888,6275552
1/27/2026,BH26.0284,"	KH-00377","	000224002002000",2,1568888,3137776
1/27/2026,BH26.0284,"	KH-00377","	000219002012000",1,1758333,1758333
1/27/2026,BH26.0284,"	KH-00377","	000219002022000",1,1758333,1758333
1/27/2026,BH26.0284,"	KH-00377","	000219002023000",1,1758333,1758333
1/27/2026,BH26.0284,"	KH-00377","	000331002001000",2,1813333,3626666
1/27/2026,BH26.0284,"	KH-00377","	000331002008000",2,1813333,3626666
1/27/2026,BH26.0284,"	KH-00377","	000331002022000",1,1813333,1813333
1/27/2026,BH26.0284,"	KH-00377","	000217003001000",1,1605555,1605555
1/27/2026,BH26.0284,"	KH-00377","	000217003008000",1,1605555,1605555
1/27/2026,BH26.0284,"	KH-00377","	000231002002000",1,2186111,2186111
1/27/2026,BH26.0284,"	KH-00377","	000231002023000",1,2186111,2186111
1/27/2026,BH26.0285,"	KH-00483","	000219002023000",2,1758333,3516666
1/27/2026,BH26.0285,"	KH-00483","	000230002009000",1,1813333,1813333
1/27/2026,BH26.0285,"	KH-00483","	000230002014000",2,1813333,3626666
1/27/2026,BH26.0285,"	KH-00483","	000224002023000",2,1568888,3137776
1/27/2026,BH26.0285,"	KH-00483","	000224002026000",2,1568888,3137776
1/27/2026,BH26.0285,"	KH-00483","	000224002024000",2,1568888,3137776
1/27/2026,BH26.0285,"	KH-00483","	000225002025000",2,1630000,3260000
1/27/2026,BH26.0285,"	KH-00483","	000225002024000",2,1630000,3260000
1/27/2026,BH26.0285,"	KH-00483","	000225002023000",2,1630000,3260000
1/27/2026,BH26.0285,"	KH-00483","	000225002009000",2,1630000,3260000
1/27/2026,BH26.0285,"	KH-00483","	000226003023000",2,1697222,3394444
1/27/2026,BH26.0285,"	KH-00483","	000226003014000",2,1697222,3394444
1/27/2026,BH26.0285,"	KH-00483","	000226003015000",2,1697222,3394444
1/27/2026,BH26.0285,"	KH-00483","	000217003008000",2,1605555,3211110
1/27/2026,BH26.0285,"	KH-00483","	000217003001000",3,1605555,4816665
1/27/2026,BH26.0285,"	KH-00483","	000216003001000",3,1544444,4633332
1/27/2026,BH26.0285,"	KH-00483","	000216003008000",3,1544444,4633332
1/27/2026,BH26.0285,"	KH-00483","	000219002012000",2,1758333,3516666
1/27/2026,BH26.0285,"	KH-00483","	000219002022000",2,1758333,3516666
1/27/2026,BH26.0285,"	KH-00483","	000331002022000",3,1813333,5439999
1/27/2026,BH26.0285,"	KH-00483","	000125002023000",3,1324444,3973332
1/27/2026,BH26.0285,"	KH-00483","	000336002001000",2,1391666,2783332
1/27/2026,BH26.0285,"	KH-00483","	000336002004000",2,1391666,2783332
1/27/2026,BH26.0285,"	KH-00483","	000336002022000",2,1391666,2783332
1/27/2026,BH26.0286,"	KH-00484","	100029005010000",2,2974444,5948888
