ID Bản ghi,Ngày đặt hàng,Năm tài chính,Quý,Tháng,Tuần trong năm,Số đơn hàng,ID Đơn hàng,ID Dòng hàng,Mã khách hàng,Tên khách hàng,ID Tỉnh thành,Tên tỉnh thành,Khu vực,Mã sản phẩm,Tên sản phẩm,Màu sắc,ID Dòng sản phẩm,Tên dòng sản phẩm,Mã nhóm sản phẩm,Tên nhóm sản phẩm,Số lượng,Đơn giá,Thành tiền
6857,3/28/2025,2025,1,3,13,BH25.0639,596,6857,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,3.33002E+11,Xe đạp Thống Nhất Super 26 đen,đen,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,20,1300000,26000000
6858,3/28/2025,2025,1,3,13,BH25.0639,596,6858,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.03001E+15,Xe đạp Thống Nhất TE Batman12 Ghi,Ghi,51,Xe TE Batman12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,15,1172558.92,17588384
6859,3/28/2025,2025,1,3,13,BH25.0639,596,6859,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,50,1231481.48,61574074
6860,3/28/2025,2025,1,3,13,BH25.0639,596,6860,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00023E+15,Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,40,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,20,470000,9400000
6861,3/28/2025,2025,1,3,13,BH25.0639,596,6861,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,30,500000,15000000
6862,3/28/2025,2025,1,3,13,BH25.0639,596,6862,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00024E+15,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,41,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,30,500000,15000000
6863,3/28/2025,2025,1,3,13,BH25.0639,596,6863,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,20,500000,10000000
6864,3/28/2025,2025,1,3,13,BH25.0639,596,6864,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,10,500000,5000000
6865,3/28/2025,2025,1,3,13,BH25.0639,596,6865,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00026E+15,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,Xanh dương,45,Xe Spaceboy 12,KIDBIKE_2,Xe trẻ em nhóm 2,20,470000,9400000
6866,3/28/2025,2025,1,3,13,BH25.0639,596,6866,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,50,500000,25000000
6867,3/28/2025,2025,1,3,13,BH25.0639,596,6867,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00027E+15,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,46,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,50,500000,25000000
6868,3/28/2025,2025,1,3,13,BH25.0639,596,6868,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00034E+15,"Xe đạp Thống Nhất TE The Powerpuff Girls 12"" Tím",Tím,53,Xe TE Powerpuff Girls 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,5,1172558.92,5862795
6869,3/28/2025,2025,1,3,13,BH25.0639,596,6869,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",Hồng,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,10,1231481.48,12314815
6870,3/28/2025,2025,1,3,13,BH25.0639,596,6870,KH-00091,CÔNG TY TNHH BÌNH MINH,11,Hà Nội,Miền Bắc,1.00032E+15,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",Hồng,57,Xe TE Wonder Woman 20 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,5,1408249.15,7041246
6871,3/29/2025,2025,1,3,13,BH25.0640,647,6871,KH-00318,HỘ KINH DOANH BÌNH MINH,13,Hòa Bình,Miền Bắc,2.18002E+11,Xe đạp Thống Nhất GN 06-27 Coban,Coban,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,6,1180000,7080000
6872,3/29/2025,2025,1,3,13,BH25.0640,647,6872,KH-00318,HỘ KINH DOANH BÌNH MINH,13,Hòa Bình,Miền Bắc,2.18002E+11,Xe đạp Thống Nhất GN 06-27 Đen,Đen,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,10,1180000,11800000
6873,3/29/2025,2025,1,3,13,BH25.0640,647,6873,KH-00318,HỘ KINH DOANH BÌNH MINH,13,Hòa Bình,Miền Bắc,2.18002E+11,Xe đạp Thống Nhất GN 06-27 Đỏ đun,Đỏ đun,11,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,10,1180000,11800000
6874,3/29/2025,2025,1,3,13,BH25.0641,646,6874,KH-00040,CÔNG TY TNHH VẠN LỢI,65,Vinh,Miền Bắc,3.05002E+11,Xe đạp Thống Nhất MTB 20-05 Xanh dương,Xanh dương,27,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,26,1800000,46800000
6875,3/29/2025,2025,1,3,13,BH25.0642,645,6875,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6876,3/29/2025,2025,1,3,13,BH25.0642,645,6876,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
6877,3/29/2025,2025,1,3,13,BH25.0642,645,6877,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,4,1180000,4720000
6878,3/29/2025,2025,1,3,13,BH25.0642,645,6878,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Hồng,Hồng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6879,3/29/2025,2025,1,3,13,BH25.0642,645,6879,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6880,3/29/2025,2025,1,3,13,BH25.0642,645,6880,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Tím,Tím,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6881,3/29/2025,2025,1,3,13,BH25.0642,645,6881,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6882,3/29/2025,2025,1,3,13,BH25.0642,645,6882,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1231481,1231481
6883,3/29/2025,2025,1,3,13,BH25.0642,645,6883,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,1.06001E+15,Xe đạp Thống Nhất TE Super Man 16 Xanh,Xanh,56,Xe TE Super Man 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1231481,1231481
6884,3/29/2025,2025,1,3,13,BH25.0642,645,6884,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1050000,1050000
6885,3/29/2025,2025,1,3,13,BH25.0642,645,6885,KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,29,Nghệ An,Miền Trung,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,1,1050000,1050000
6886,3/29/2025,2025,1,3,13,BH25.0643,644,6886,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.06001E+15,Xe đạp Thống Nhất TE Super Man 16 Xanh,Xanh,56,Xe TE Super Man 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,6,1231481,7388886
6887,3/29/2025,2025,1,3,13,BH25.0643,644,6887,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.05001E+15,Xe đạp Thống Nhất TE Super Man 12 Xanh,Xanh,55,Xe TE Super Man 12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,6,1172558,7035348
6888,3/29/2025,2025,1,3,13,BH25.0643,644,6888,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.03001E+15,Xe đạp Thống Nhất TE Batman12 Ghi,Ghi,51,Xe TE Batman12 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,6,1172558,7035348
6889,3/29/2025,2025,1,3,13,BH25.0643,644,6889,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,4.13002E+11,Xe đạp Thống Nhất Highway 27.5 Xanh dương,Xanh dương,63,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,2,1450000,2900000
6890,3/29/2025,2025,1,3,13,BH25.0643,644,6890,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.34002E+11,Xe đạp Thống Nhất Super 20 Đen,Đen,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1210000,2420000
6891,3/29/2025,2025,1,3,13,BH25.0643,644,6891,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.34002E+11,Xe đạp Thống Nhất Super 20 Xanh,Xanh,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1210000,2420000
6892,3/29/2025,2025,1,3,13,BH25.0643,644,6892,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.34002E+11,Xe đạp Thống Nhất Super 20 Đỏ,Đỏ,39,Xe TE Super 20,KIDBIKE_1,Xe trẻ em nhóm 1,2,1210000,2420000
6893,3/29/2025,2025,1,3,13,BH25.0643,644,6893,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.18004E+11,Xe đạp Thống Nhất GN 06-27 2.0 Pro Shimano Ghi,Ghi,62,Xe GN 06-27 2.0 Pro Shimano,SPORTBIKE_S,Xe thể thao thép,2,2398500,4797000
6894,3/29/2025,2025,1,3,13,BH25.0643,644,6894,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.18004E+11,Xe đạp Thống Nhất GN 06-27 2.0 Pro Cam,Cam,61,Xe GN 06-27 2.0 Pro,SPORTBIKE_S,Xe thể thao thép,1,1320000,1320000
6895,3/29/2025,2025,1,3,13,BH25.0643,644,6895,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.17004E+11,Xe đạp Thống Nhất GN 06-26 2.0 Pro Shimano Ghi,Ghi,60,Xe GN 06-26 2.0 Pro Shimano,SPORTBIKE_S,Xe thể thao thép,2,2333500,4667000
6896,3/29/2025,2025,1,3,13,BH25.0643,644,6896,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.17004E+11,Xe đạp Thống Nhất GN 06-26 2.0 Pro Shimano Xanh,Xanh,60,Xe GN 06-26 2.0 Pro Shimano,SPORTBIKE_S,Xe thể thao thép,1,2333500,2333500
6897,3/29/2025,2025,1,3,13,BH25.0643,644,6897,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
6898,3/29/2025,2025,1,3,13,BH25.0643,644,6898,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Đen,Đen,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,5,1200000,6000000
6899,3/29/2025,2025,1,3,13,BH25.0643,644,6899,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.30002E+11,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,17,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2,1200000,2400000
6900,3/29/2025,2025,1,3,13,BH25.0643,644,6900,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3,1180000,3540000
6901,3/29/2025,2025,1,3,13,BH25.0643,644,6901,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
6902,3/29/2025,2025,1,3,13,BH25.0643,644,6902,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,21,Xe New 26,CITYBIKE_P,Xe phổ thông,2,1180000,2360000
6903,3/29/2025,2025,1,3,13,BH25.0643,644,6903,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
6904,3/29/2025,2025,1,3,13,BH25.0643,644,6904,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,2.07004E+11,Xe đạp Thống Nhất 219-05-26,219-05-26,1,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,2,1250000,2500000
6905,3/29/2025,2025,1,3,13,BH25.0643,644,6905,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,3.05002E+11,Xe đạp Thống Nhất MTB 20-05 Xanh dương,Xanh dương,27,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,5,1050000,5250000
6906,3/29/2025,2025,1,3,13,BH25.0643,644,6906,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Xanh dương,Xanh dương,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,3,500000,1500000
6907,3/29/2025,2025,1,3,13,BH25.0643,644,6907,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.00025E+15,Xe đạp Thống Nhất TE Robot 16 Cam,Cam,44,Xe Robot 16,KIDBIKE_2,Xe trẻ em nhóm 2,3,500000,1500000
6908,3/29/2025,2025,1,3,13,BH25.0643,644,6908,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Trắng,Trắng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3,1050000,3150000
6909,3/29/2025,2025,1,3,13,BH25.0643,644,6909,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3,1050000,3150000
6910,3/29/2025,2025,1,3,13,BH25.0643,644,6910,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Kem,Kem,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3,1050000,3150000
6911,3/29/2025,2025,1,3,13,BH25.0643,644,6911,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.25002E+11,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,32,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,3,1050000,3150000
6912,3/29/2025,2025,1,3,13,BH25.0643,644,6912,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Tím",Tím,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2,1231481,2462962
6913,3/29/2025,2025,1,3,13,BH25.0643,644,6913,KH-00147,CÔNG TY TNHH PHÚ THỊNH,11,Hà Nội,Miền Bắc,1.00033E+15,"Xe đạp Thống Nhất The Powerpuff Girls 16"" Hồng",Hồng,54,Xe TE Powerpuff Girls 16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,2,1231481,2462962
13331,2/9/2026,2026,1,2,7,BH26.0606,1285,13331,KH-00181,CÔNG TY TNHH LONG PHÚ,57,Thừa Thiên Huế,Miền Trung,3.37002E+11,Xe đạp Thống Nhất SK 24 xanh,xanh,,,,,2,1622222,3244444
6914,3/29/2025,2025,1,3,13,BH25.0644,648,6914,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3,1180000,3540000
6915,3/29/2025,2025,1,3,13,BH25.0644,648,6915,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3,1180000,3540000
6916,3/29/2025,2025,1,3,13,BH25.0644,648,6916,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
6917,3/29/2025,2025,1,3,13,BH25.0644,648,6917,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Trắng,Trắng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
6918,3/29/2025,2025,1,3,13,BH25.0644,648,6918,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.17003E+11,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,10,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3,1250000,3750000
6919,3/29/2025,2025,1,3,13,BH25.0644,648,6919,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,1.00031E+15,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,75,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,2,2150000,4300000
6920,3/29/2025,2025,1,3,13,BH25.0644,648,6920,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,1.0003E+15,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),Đen,74,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1,2150000,2150000
6921,3/29/2025,2025,1,3,13,BH25.0644,648,6921,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.31003E+11,Xe đạp Thống Nhất M2601 Shimano Đen (tem xanh),xanh,65,Xe M2601 Shimano,SPORTBIKE_S,Xe thể thao thép,1,2658500,2658500
6922,3/29/2025,2025,1,3,13,BH25.0644,648,6922,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,18,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1,1250000,1250000
6923,3/29/2025,2025,1,3,13,BH25.0644,648,6923,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,1.0003E+15,Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),trời,74,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1,2150000,2150000
6924,3/29/2025,2025,1,3,13,BH25.0644,648,6924,KH-00207,CỬA HÀNG XE ĐẠP VẠN LỢI,1,Bắc Giang,Miền Bắc,2.31003E+11,Xe đạp Thống Nhất M2601 Shimano Xanh (tem trắng),trắng,65,Xe M2601 Shimano,SPORTBIKE_S,Xe thể thao thép,1,2658500,2658500
6925,3/29/2025,2025,1,3,13,BH25.0645,643,6925,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,4.90002E+11,Xe đạp đôi Thống Nhất 26 Hồng,Hồng,4,Xe đạp đôi 26,CITYBIKE_P,Xe phổ thông,1,1400000,1400000
6926,3/29/2025,2025,1,3,13,BH25.0645,643,6926,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,1.00029E+14,Xe đạp Thống Nhất Touring Blade 700C Đen,Đen,77,Xe Touring Blade 700C,SPORTBIKE_A,Xe thể thao nhôm,1,3222643,3222643
6927,3/29/2025,2025,1,3,13,BH25.0645,643,6927,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,3.35002E+11,Xe đạp Thống Nhất Super 24 Đen,Đen,69,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,1,1200000,1200000
6928,3/29/2025,2025,1,3,13,BH25.0645,643,6928,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,1.31002E+11,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,Đỏ,25,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2,1200000,2400000
6929,3/29/2025,2025,1,3,13,BH25.0645,643,6929,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Trắng,Trắng,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3,1180000,3540000
6930,3/29/2025,2025,1,3,13,BH25.0645,643,6930,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,2.14004E+11,Xe đạp Thống Nhất GN 05-26,26-May,5,Xe GN 05-26,CITYBIKE_P,Xe phổ thông,6,1250000,7500000
6931,3/29/2025,2025,1,3,13,BH25.0645,643,6931,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,1.04001E+15,Xe đạp Thống Nhất TE Batman16 Ghi,Ghi,52,Xe TE Batman16 (IP - Bản quyền),KIDBIKE_2,Xe trẻ em nhóm 2,1,1231481,1231481
6932,3/29/2025,2025,1,3,13,BH25.0645,643,6932,KH-00067,DOANH NGHIỆP TW NGỌC ANH,11,Hà Nội,Miền Bắc,4.13002E+11,Xe đạp Thống Nhất Highway 27.5 Đen bóng,bóng,63,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,2,1450000,2900000
6933,3/29/2025,2025,1,3,13,BH25.0646,640,6933,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,3.33002E+11,Xe đạp Thống Nhất Super 26 đen,đen,70,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,3,1300000,3900000
6934,3/29/2025,2025,1,3,13,BH25.0646,640,6934,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Kem,21,Xe New 26,CITYBIKE_P,Xe phổ thông,3,1180000,3540000
6935,3/29/2025,2025,1,3,13,BH25.0646,640,6935,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6936,3/29/2025,2025,1,3,13,BH25.0646,640,6936,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,21,Xe New 26,CITYBIKE_P,Xe phổ thông,1,1180000,1180000
6937,3/29/2025,2025,1,3,13,BH25.0646,640,6937,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Hồng,Hồng,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
6938,3/29/2025,2025,1,3,13,BH25.0646,640,6938,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,20,Xe New 24,CITYBIKE_P,Xe phổ thông,1,1130000,1130000
6939,3/29/2025,2025,1,3,13,BH25.0646,640,6939,KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,14,Hưng Yên,Miền Bắc,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Kem,20,Xe New 24,CITYBIKE_P,Xe phổ thông,2,1130000,2260000
