Số đơn hàng,Ngày đơn hàng,Thời gian nhận Email,Email người gửi,Tên file đính kèm,Tên đơn vị bán,MST bên bán,Địa chỉ bên bán,Số điện thoại bên bán,Tên đại lý,MST đại lý,Địa chỉ giao hàng,Số điện thoại đại lý,Mã hàng,Tên sản phẩm,Đơn vị tính,Số lượng,Đơn giá,Thành tiền sản phẩm,Tổng số lượng chiếc,Tổng giá trị (Chưa VAT)
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,3.36002E+11,Xe đạp Thống Nhất SK 20 Đen,Chiếc,1,1377777,1377777,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Ghi,Chiếc,1,1744444,1744444,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Xanh,Chiếc,1,1744444,1744444,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Đen,Chiếc,1,1744444,1744444,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,5,1799444,8997220,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Chiếc,1,1799444,1799444,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Chiếc,1,1799444,1799444,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Chiếc,1,1799444,1799444,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Chiếc,5,1555000,7775000,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,1,1555000,1555000,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Chiếc,1,1555000,1555000,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,2,1616111,3232222,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,1,1616111,1616111,23,38356105
BH26.1385,3/17/2026,3/17/2026 8:02,dathang@vinhphat.vn,BH26_1385.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",908492500,2.25002E+11,Xe đạp Thống Nhất New 26 Xanh mint,Chiếc,1,1616111,1616111,23,38356105
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Chiếc,1,1555000,1555000,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,1,1616111,1616111,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,1,1616111,1616111,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,1.03002E+11,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Chiếc,3,1262037,3786111,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,1.03002E+11,Xe đạp Thống Nhất We Bare Bears 16 Xanh M,Chiếc,2,1262037,2524074,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,1.22002E+11,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,Chiếc,1,1310555,1310555,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,1.22002E+11,Xe đạp Thống Nhất Bubbles 20 Xanh,Chiếc,2,1310555,2621110,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Chiếc,1,1555000,1555000,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,1,1555000,1555000,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Chiếc,1,1555000,1555000,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Ghi,Chiếc,1,1744444,1744444,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Xanh,Chiếc,1,1744444,1744444,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.30002E+11,Xe đạp Thống Nhất LD 26 Kem,Chiếc,1,1799444,1799444,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Chiếc,2,1555000,3110000,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Chiếc,1,1799444,1799444,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,2,1799444,3598888,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Ghi,Chiếc,1,1744444,1744444,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,1,1555000,1555000,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,2,1799444,3598888,27,42188512
BH26.1386,3/17/2026,3/17/2026 11:33,dathang@phuthinh.vn,BH26_1386.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",782778992,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Ghi,Chiếc,1,1799444,1799444,27,42188512
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,1.01003E+15,Xe đạp Thống Nhất GRX 2.0 Xanh lá,Chiếc,1,6840277,6840277,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,2.24002E+11,Xe đạp Thống Nhất New 24 Kem,Chiếc,1,1555000,1555000,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,2,1555000,3110000,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,2.25002E+11,Xe đạp Thống Nhất New 26 Café/nâu,Chiếc,2,1616111,3232222,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,2.25002E+11,Xe đạp Thống Nhất New 26 Kem,Chiếc,2,1616111,3232222,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,2.19002E+11,Xe đạp Thống Nhất GN 2.0 700C Đen,Chiếc,2,1744444,3488888,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,1.03002E+11,Xe đạp Thống Nhất We Bare Bears 16 Kem,Chiếc,2,1262037,2524074,14,26506757
BH26.1387,3/17/2026,3/17/2026 8:01,dathang@phuthinh.vn,BH26_1387.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,129056548,"phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam",907920379,1.03002E+11,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Chiếc,2,1262037,2524074,14,26506757
BH26.1388,3/17/2026,3/17/2026 9:53,dathang@truongthinh.vn,BH26_1388.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",367482396,2.24002E+11,Xe đạp Thống Nhất New 24 Café/nâu,Chiếc,2,1555000,3110000,26,42263330
BH26.1388,3/17/2026,3/17/2026 9:53,dathang@truongthinh.vn,BH26_1388.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",367482396,2.24002E+11,Xe đạp Thống Nhất New 24 Xanh mint,Chiếc,2,1555000,3110000,26,42263330
BH26.1388,3/17/2026,3/17/2026 9:53,dathang@truongthinh.vn,BH26_1388.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",367482396,2.24002E+11,Xe đạp Thống Nhất New 24 Trắngg,Chiếc,2,1555000,3110000,26,42263330
BH26.1388,3/17/2026,3/17/2026 9:53,dathang@truongthinh.vn,BH26_1388.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",367482396,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Đen,Chiếc,2,1799444,3598888,26,42263330
BH26.1388,3/17/2026,3/17/2026 9:53,dathang@truongthinh.vn,BH26_1388.pdf,CÔNG TY CỔ PHẦN XE ĐẠP THỐNG NHẤT,300397904,"43 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Q.1, TP. HCM",(028) 3837 0100,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",367482396,3.31002E+11,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Chiếc,1,1799444,1799444,26,42263330
